trade_date,market,industry,moneydj_sector_id,moneydj_market_index,moneydj_sector_index,moneydj_flow_rate_pct,source,source_url
2026-05-15,TWSE,運動休閒,EB043000,41172.36,57.27,0.16,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-05-18,TWSE,運動休閒,EB043000,40891.82,57.29,0.17,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-05-19,TWSE,運動休閒,EB043000,40175.56,57.21,0.13,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-05-20,TWSE,運動休閒,EB043000,40020.82,56.8,0.13,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-05-21,TWSE,運動休閒,EB043000,41368.21,56.87,0.12,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-05-22,TWSE,運動休閒,EB043000,42267.97,56.61,0.1,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-05-25,TWSE,運動休閒,EB043000,43644.4,56.22,0.09,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-05-26,TWSE,運動休閒,EB043000,43525.37,56.0,0.07,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-05-27,TWSE,運動休閒,EB043000,44256.8,55.67,0.09,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-05-28,TWSE,運動休閒,EB043000,43636.44,55.75,0.09,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-05-29,TWSE,運動休閒,EB043000,44732.94,56.57,0.09,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-06-01,TWSE,運動休閒,EB043000,45337.91,57.77,0.12,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-06-02,TWSE,運動休閒,EB043000,45557.31,59.79,0.18,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-06-03,TWSE,運動休閒,EB043000,46459.16,61.25,0.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-06-04,TWSE,運動休閒,EB043000,45677.46,61.41,0.28,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-06-05,TWSE,運動休閒,EB043000,45070.94,61.23,0.35,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-06-08,TWSE,運動休閒,EB043000,43502.78,61.07,0.27,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-06-09,TWSE,運動休閒,EB043000,44704.44,63.65,0.24,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB043000
2026-03-13,TWSE,居家生活,EB044000,33400.32,106.23,0.06,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-16,TWSE,居家生活,EB044000,33342.51,108.82,0.07,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-17,TWSE,居家生活,EB044000,33836.57,109.22,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-18,TWSE,居家生活,EB044000,34348.58,108.12,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-19,TWSE,居家生活,EB044000,33689.68,105.46,0.08,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-20,TWSE,居家生活,EB044000,33543.88,105.5,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-23,TWSE,居家生活,EB044000,32722.5,104.14,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-24,TWSE,居家生活,EB044000,32612.24,105.24,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-25,TWSE,居家生活,EB044000,33439.11,98.36,0.16,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-26,TWSE,居家生活,EB044000,33337.62,97.3,0.08,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-27,TWSE,居家生活,EB044000,33112.59,98.0,0.07,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-30,TWSE,居家生活,EB044000,32518.16,95.87,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-31,TWSE,居家生活,EB044000,31722.99,94.85,0.07,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-01,TWSE,居家生活,EB044000,33174.82,97.46,0.09,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-02,TWSE,居家生活,EB044000,32572.43,95.66,0.07,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-07,TWSE,居家生活,EB044000,33229.82,96.57,0.06,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-08,TWSE,居家生活,EB044000,34761.38,98.55,0.04,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-09,TWSE,居家生活,EB044000,34861.16,98.71,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-10,TWSE,居家生活,EB044000,35417.83,99.72,0.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-13,TWSE,居家生活,EB044000,35457.29,102.31,0.06,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-14,TWSE,居家生活,EB044000,36296.12,103.74,0.04,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-15,TWSE,居家生活,EB044000,36722.14,100.03,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-16,TWSE,居家生活,EB044000,37132.02,102.36,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-17,TWSE,居家生活,EB044000,36804.34,102.02,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-20,TWSE,居家生活,EB044000,36958.8,102.14,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-21,TWSE,居家生活,EB044000,37605.11,103.86,0.04,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-22,TWSE,居家生活,EB044000,37878.47,102.51,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-23,TWSE,居家生活,EB044000,37714.15,100.37,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-24,TWSE,居家生活,EB044000,38932.4,98.97,0.04,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-27,TWSE,居家生活,EB044000,39616.63,97.52,0.04,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-28,TWSE,居家生活,EB044000,39521.73,98.96,0.04,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-29,TWSE,居家生活,EB044000,39303.5,98.03,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-04-30,TWSE,居家生活,EB044000,38926.63,97.92,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-04,TWSE,居家生活,EB044000,40705.14,96.39,0.04,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-05,TWSE,居家生活,EB044000,40769.29,96.58,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-06,TWSE,居家生活,EB044000,41138.85,95.76,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-07,TWSE,居家生活,EB044000,41933.78,93.38,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-08,TWSE,居家生活,EB044000,41603.94,96.25,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-11,TWSE,居家生活,EB044000,41790.06,94.79,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-12,TWSE,居家生活,EB044000,41898.32,94.25,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-13,TWSE,居家生活,EB044000,41374.5,94.18,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-14,TWSE,居家生活,EB044000,41751.75,92.9,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-15,TWSE,居家生活,EB044000,41172.36,90.32,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-18,TWSE,居家生活,EB044000,40891.82,90.38,0.04,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-19,TWSE,居家生活,EB044000,40175.56,90.55,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-20,TWSE,居家生活,EB044000,40020.82,89.04,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-21,TWSE,居家生活,EB044000,41368.21,90.82,0.04,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-22,TWSE,居家生活,EB044000,42267.97,90.55,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-25,TWSE,居家生活,EB044000,43644.4,90.93,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-26,TWSE,居家生活,EB044000,43525.37,90.13,0.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-27,TWSE,居家生活,EB044000,44256.8,88.17,0.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-28,TWSE,居家生活,EB044000,43636.44,88.65,0.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-05-29,TWSE,居家生活,EB044000,44732.94,90.51,0.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-06-01,TWSE,居家生活,EB044000,45337.91,92.03,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-06-02,TWSE,居家生活,EB044000,45557.31,91.77,0.04,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-06-03,TWSE,居家生活,EB044000,46459.16,92.46,0.05,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-06-04,TWSE,居家生活,EB044000,45677.46,94.3,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-06-05,TWSE,居家生活,EB044000,45070.94,93.7,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-06-08,TWSE,居家生活,EB044000,43502.78,93.04,0.04,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-06-09,TWSE,居家生活,EB044000,44704.44,93.82,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB044000
2026-03-13,TWSE,其他,EB099000,33400.32,264.59,0.29,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-16,TWSE,其他,EB099000,33342.51,266.88,0.45,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-17,TWSE,其他,EB099000,33836.57,267.01,0.22,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-18,TWSE,其他,EB099000,34348.58,268.77,0.26,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-19,TWSE,其他,EB099000,33689.68,265.97,0.3,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-20,TWSE,其他,EB099000,33543.88,266.45,0.49,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-23,TWSE,其他,EB099000,32722.5,262.6,0.69,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-24,TWSE,其他,EB099000,32612.24,263.81,0.5,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-25,TWSE,其他,EB099000,33439.11,267.75,0.6,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-26,TWSE,其他,EB099000,33337.62,268.47,0.44,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-27,TWSE,其他,EB099000,33112.59,269.72,0.59,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-30,TWSE,其他,EB099000,32518.16,266.77,0.45,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-31,TWSE,其他,EB099000,31722.99,263.91,0.34,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-01,TWSE,其他,EB099000,33174.82,266.7,0.29,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-02,TWSE,其他,EB099000,32572.43,264.52,0.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-07,TWSE,其他,EB099000,33229.82,264.7,0.34,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-08,TWSE,其他,EB099000,34761.38,267.07,0.3,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-09,TWSE,其他,EB099000,34861.16,265.31,0.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-10,TWSE,其他,EB099000,35417.83,264.05,0.37,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-13,TWSE,其他,EB099000,35457.29,265.63,0.44,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-14,TWSE,其他,EB099000,36296.12,268.08,0.38,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-15,TWSE,其他,EB099000,36722.14,272.81,0.47,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-16,TWSE,其他,EB099000,37132.02,273.95,0.5,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-17,TWSE,其他,EB099000,36804.34,274.23,0.35,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-20,TWSE,其他,EB099000,36958.8,275.47,0.54,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-21,TWSE,其他,EB099000,37605.11,275.08,0.56,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-22,TWSE,其他,EB099000,37878.47,276.16,0.46,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-23,TWSE,其他,EB099000,37714.15,273.92,0.42,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-24,TWSE,其他,EB099000,38932.4,272.83,0.42,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-27,TWSE,其他,EB099000,39616.63,267.65,0.26,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-28,TWSE,其他,EB099000,39521.73,269.73,0.23,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-29,TWSE,其他,EB099000,39303.5,270.17,0.3,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-04-30,TWSE,其他,EB099000,38926.63,266.88,0.22,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-04,TWSE,其他,EB099000,40705.14,266.97,0.3,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-05,TWSE,其他,EB099000,40769.29,267.11,0.28,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-06,TWSE,其他,EB099000,41138.85,267.56,0.19,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-07,TWSE,其他,EB099000,41933.78,268.04,0.28,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-08,TWSE,其他,EB099000,41603.94,265.97,0.44,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-11,TWSE,其他,EB099000,41790.06,265.93,0.38,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-12,TWSE,其他,EB099000,41898.32,263.5,0.3,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-13,TWSE,其他,EB099000,41374.5,261.65,0.34,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-14,TWSE,其他,EB099000,41751.75,260.93,0.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-15,TWSE,其他,EB099000,41172.36,259.05,0.29,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-18,TWSE,其他,EB099000,40891.82,261.4,0.36,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-19,TWSE,其他,EB099000,40175.56,262.34,0.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-20,TWSE,其他,EB099000,40020.82,262.34,0.33,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-21,TWSE,其他,EB099000,41368.21,264.52,0.29,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-22,TWSE,其他,EB099000,42267.97,264.04,0.31,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-25,TWSE,其他,EB099000,43644.4,261.81,0.28,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-26,TWSE,其他,EB099000,43525.37,260.95,0.21,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-27,TWSE,其他,EB099000,44256.8,260.49,0.21,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-28,TWSE,其他,EB099000,43636.44,260.6,0.26,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-05-29,TWSE,其他,EB099000,44732.94,262.46,0.25,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-06-01,TWSE,其他,EB099000,45337.91,264.92,0.24,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-06-02,TWSE,其他,EB099000,45557.31,269.32,0.34,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-06-03,TWSE,其他,EB099000,46459.16,276.15,0.46,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-06-04,TWSE,其他,EB099000,45677.46,277.96,0.48,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-06-05,TWSE,其他,EB099000,45070.94,277.62,0.44,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-06-08,TWSE,其他,EB099000,43502.78,273.98,0.49,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-06-09,TWSE,其他,EB099000,44704.44,278.45,0.45,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB099000
2026-03-13,TPEX,紡織纖維,EB144000,312.9,119.88,0.03,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-16,TPEX,紡織纖維,EB144000,317.19,120.32,0.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-17,TPEX,紡織纖維,EB144000,321.03,120.21,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-18,TPEX,紡織纖維,EB144000,329.4,120.46,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-19,TPEX,紡織纖維,EB144000,329.79,119.84,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-20,TPEX,紡織纖維,EB144000,328.4,119.8,0.0,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-23,TPEX,紡織纖維,EB144000,317.02,118.54,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-24,TPEX,紡織纖維,EB144000,312.74,118.83,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-25,TPEX,紡織纖維,EB144000,324.87,118.0,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-26,TPEX,紡織纖維,EB144000,322.8,117.72,0.0,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-27,TPEX,紡織纖維,EB144000,325.0,118.12,0.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-30,TPEX,紡織纖維,EB144000,320.4,117.26,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-03-31,TPEX,紡織纖維,EB144000,307.73,116.83,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-01,TPEX,紡織纖維,EB144000,321.19,117.63,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-02,TPEX,紡織纖維,EB144000,317.9,117.09,0.0,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-07,TPEX,紡織纖維,EB144000,325.61,116.06,0.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-08,TPEX,紡織纖維,EB144000,341.2,115.49,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-09,TPEX,紡織纖維,EB144000,342.57,115.83,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-10,TPEX,紡織纖維,EB144000,349.5,115.74,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-13,TPEX,紡織纖維,EB144000,352.23,115.33,0.02,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-14,TPEX,紡織纖維,EB144000,356.0,115.08,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-15,TPEX,紡織纖維,EB144000,359.86,114.3,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-16,TPEX,紡織纖維,EB144000,365.96,114.32,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-17,TPEX,紡織纖維,EB144000,372.34,114.04,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-20,TPEX,紡織纖維,EB144000,383.5,113.62,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-21,TPEX,紡織纖維,EB144000,390.57,113.8,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-22,TPEX,紡織纖維,EB144000,395.08,114.42,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-23,TPEX,紡織纖維,EB144000,381.32,112.85,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-24,TPEX,紡織纖維,EB144000,381.54,112.23,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-27,TPEX,紡織纖維,EB144000,377.05,110.36,0.01,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-28,TPEX,紡織纖維,EB144000,382.06,110.41,0.0,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
2026-04-29,TPEX,紡織纖維,EB144000,382.75,111.05,0.0,moneydj,https://www.moneydj.com/Z/ZB/ZBA/CZBA1.DJBCD?a=EB144000
